seconds_elapsed,relativeAltitude,pressure
54.38583856201172,-478.7222900390625,871.5477752685547
54.65299084472656,-483.8590087890625,872.0941162109375
54.92014837646484,-487.83837890625,872.5175476074219
55.18729956054688,-490.6708984375,872.8191375732422
55.45446258544922,-492.3804931640625,873.0010986328125
55.72163134765625,-493.3792724609375,873.1074523925781
55.98878405761719,-494.2935791015625,873.2048034667969
56.25594110107422,-495.8604736328125,873.3717346191406
56.52310363769532,-498.0377197265625,873.6036682128906
56.79026885986328,-500.479248046875,873.8638305664062
57.05743811035156,-502.759521484375,874.1067504882812
57.3246005859375,-504.833740234375,874.3278503417969
57.59175482177734,-506.7943115234375,874.5370483398438
57.85890759277344,-508.5673828125,874.7261047363281
58.12605059814453,-510.4036865234375,874.9219512939453
58.3932041015625,-512.1978759765625,875.1133728027344
58.66034954833984,-513.9576416015625,875.3010559082031
58.9275043334961,-515.654052734375,875.4819488525391
59.19465130615234,-517.41650390625,875.670166015625
59.46178784179688,-519.2872314453125,875.8698272705078
59.72893658447266,-521.157958984375,876.0697937011719
59.99608129882812,-522.9732666015625,876.2635040283203
60.26321459960938,-524.8677978515625,876.4657592773438
60.53036407470703,-526.9447021484375,876.6876983642578
60.79748907470703,-528.88671875,876.8953704833984
61.06461962890625,-530.7364501953125,877.0928955078125
61.33176434326172,-532.5806884765625,877.2901916503906
61.59890032958984,-534.456787109375,877.4905395507812
61.86603509521484,-536.229736328125,877.6803588867188
62.13316961669922,-538.1824951171875,877.8891754150391
62.40031256103516,-540.261962890625,878.1114196777344
62.66745959472656,-542.3282470703125,878.3326721191406
62.93460736083984,-544.27294921875,878.5406494140625
63.20175012207032,-546.466064453125,878.7754821777344
63.46889233398438,-549.0318603515625,879.0502166748047
63.73602331542969,-552.0704345703125,879.3756103515625
64.0031580810547,-555.661376953125,879.7601318359375
64.27029931640625,-559.9393310546875,880.2186584472656
64.53744409179687,-564.73779296875,880.7331085205078
64.804578125,-570.2548828125,881.3250732421875
65.07171258544922,-576.3057861328125,881.9744873046875
65.33883459472656,-582.2747802734375,882.6154327392578
65.60596179199219,-587.7286376953125,883.2016754150391
65.87309259033204,-592.8018798828125,883.7471008300781
66.14022436523437,-597.2779541015625,884.228515625
66.40736865234375,-600.9930419921875,884.6282958984375
66.67450286865234,-604.4544677734375,885.0007629394531
66.94162438964844,-608.4840087890625,885.4348754882812
67.20874755859376,-613.031494140625,885.9247589111328
67.47587908935547,-617.1375732421875,886.3671875
67.74302130126954,-620.2105712890625,886.6986846923828
68.01016540527344,-622.3482666015625,886.9290161132812
68.27732183837891,-623.5531005859375,887.0590972900391
68.5444683227539,-623.994384765625,887.1067047119141
68.8116166381836,-624.501708984375,887.1613311767578
69.07878210449219,-625.9735107421875,887.3202514648438
69.34594482421875,-628.578857421875,887.6012420654297
69.61308959960938,-632.0931396484375,887.9804992675781
69.88023333740234,-635.8082275390625,888.3818817138672
70.14738885498046,-639.1824951171875,888.7461090087891
70.41453356933594,-642.5118408203125,889.1059112548828
70.68169012451172,-645.981201171875,889.4810485839844
70.94882379150391,-649.2418212890625,889.8334503173828
71.21597106933594,-652.3756103515625,890.1725006103516
71.48311535644531,-655.665283203125,890.5284118652344
71.75026586914062,-658.6087646484375,890.8468627929688
72.01742205810547,-660.8204345703125,891.0863494873047
72.2845693359375,-662.9368896484375,891.3154602050781
72.55171807861328,-665.362548828125,891.5782165527344
72.81885913085938,-668.155517578125,891.8807220458984
73.08601879882812,-671.453125,892.2380828857422
73.35316729736329,-675.2818603515625,892.6531219482422
73.62031085205078,-679.0260009765625,893.0590057373047
73.88745880126953,-682.1650390625,893.3995056152344
74.15460711669922,-684.7572021484375,893.6809539794922
74.4217583618164,-687.04541015625,893.9290618896484
74.6888931274414,-689.140869140625,894.1567230224609
74.95601434326171,-691.19921875,894.3799591064453
75.22312957763671,-693.9234619140625,894.6759033203125
75.49025482177734,-697.5777587890625,895.0727844238281
75.75738586425781,-701.8001708984375,895.5316162109375
76.02450885009766,-706.1019287109375,895.9993743896484
76.2916552734375,-710.2186279296875,896.4471435546875
76.5587993774414,-713.5294189453125,896.8075561523438
76.82592883300781,-715.7859497070312,897.0530700683594
77.09306359863281,-717.7545166015625,897.2674560546875
77.36019683837891,-719.6490478515625,897.4736022949219
77.62733435058594,-721.8712158203125,897.7156829833984
77.89448608398438,-725.4462890625,898.1050109863281
78.16162286376954,-729.8748168945312,898.5875701904297
78.428767578125,-733.8224487304688,899.0179443359375
78.69590783691406,-738.6473388671875,899.5443725585938
78.96302111816406,-744.9862670898438,900.2361297607422
79.23014837646484,-750.0780029296875,900.7919311523438
79.49727709960938,-753.2646484375,901.1399841308594
79.76440502929688,-755.9915161132812,901.43798828125
